index,Regulator Name,Regulator Type,Regulator Subtype,Regulator HGNC Symbol,Regulator Database,Regulator ID,Regulator Compartment,Regulator Compartment ID,Regulated Name,Regulated Type,Regulated Subtype,Regulated HGNC Symbol,Regulated Database,Regulated ID,Regulated Compartment,Regulated Compartment ID,Sign,Connection Type,Mechanism,Site,Cell Line,Cell Type,Tissue Type,Organism,Score,Source,Statements,Paper IDs,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
606,p73,protein,,,,o15350,mitochondria,go:0005739,noxa,protein,,,uniprot,q13794,mitochondria,go:0005739,positive,i,none,,,,,,nan,nan,"two other bh3-only proapoptotic bcl-2 members , caspase-8-mediated tbid ( active form of bid ) and p73 mediated noxa , have been shown to be upregulated by alpha-tea .",pmc3039802,1,0.1,39,1,39.1
337,galectin-3,protein,,,,p17931,,,p27 kip1,protein,,,uniprot,p46527,,,positive,i,transcription,,uaz:cvcl_9115,cl:cl:2000042,,uberon:uberon:0000062,nan,nan,"galectin-3 depletion reduced skp2 mrna but increased p27 kip1 protein expression without a change in the mrna expression . ++++ interestingly , downregulation of galectin-3 reduces skp2 expression and only induces p27 kip1 expression . ++++ here , galectin-3 directly regulates the expression of skp2 and p27 kip1 without activating p16 ink4a or pten .",pmc4211374,1,0.1,39,1,39.1
340,gap,protein,,,,p20936,other,go:0031965,ras homolog enriched in brain,protein,,,uniprot,q15382,other,go:0031965,negative,i,none,,,,,,nan,nan,tsc2 is a gap that functions in association with tsc1 to inactivate the small g protein ras homolog enriched in brain ( rheb ) [ xref_bibr - xref_bibr ] .,pmc3660063,1,0.1,39,1,39.1
341,gap,protein,,,,p20936,other,go:0031965,small g protein,protein,,,uniprot,p15153,other,go:0031965,negative,i,none,,,,,,nan,nan,tsc2 is a gap that functions in association with tsc1 to inactivate the small g protein ras homolog enriched in brain ( rheb ) [ xref_bibr - xref_bibr ] .,pmc3660063,1,0.1,39,1,39.1
342,gbp,protein,,,,o75925,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,,,,,nan,nan,"as expected , gbp acts synergistically with ck1epsilon to inhibit beta-catenin degradation ( xref_fig d ) .",pmc2196183,1,0.1,39,1,39.1
343,gcn5,protein,,,,q92830,nucleus,go:0005634,pgc-1alpha,protein,,,uniprot,q9ubk2,nucleus,go:0005634,positive,d,acetylation,,,,,,nan,nan,"activated cyclin d1-cdk4 kinase phosphorylates and activates gcn5 , which then acetylates and inhibits pgc-1alpha activity on gluconeogenic genes . ++++ gcn5 acetylates pgc-1alpha and suppresses its transcriptional activity , whereas sirt1 deacetylates and activates pgc-1alpha xref_bibr , xref_bibr .",pmc4076706,1,0.1,39,1,39.1
344,gef-h1,protein,,,,q92974,,,rhoa,protein,,,uniprot,p61586,,,positive,i,none,,,,,,nan,nan,tnf-alpha-induced rhoa activation is mediated by erk stimulation of gef-h1 [ xref_bibr ] .,pmc4729484,1,0.1,39,1,39.1
349,gefitinib,chemical,,,,123631,,,perk,protein,,,uniprot,q9nzj5,,,negative,i,transcription,,cellosaurus:cvcl_0609,,,,nan,nan,"as shown in xref_fig , 1mum gefitinib time dependently inhibited the expression of pakt and perk in calu3 cells .",pmc3789171,1,0.1,39,1,39.1
350,gem,protein,,,,p55040,,,atr,protein,,,uniprot,p20848,,,positive,i,phosphorylation,,,,,,nan,nan,"however , nsc109555 did not suppress the gem induced phosphorylation of chk1 ( s296 ) ( xref_fig b ) , atm ( s1981 ) and atr ( s428 ) ( xref_supplementary b ) .",pmc4159025,1,0.1,39,1,39.1
352,gsk-3beta,protein,,,,p49841,cytoplasm,go:0005737,cyclin,protein,,,uniprot,p12004,cytoplasm,go:0005737,positive,d,phosphorylation,,,cl:cl:0000084,,,nan,nan,"cyclin d1 is phosphorylated by gsk-3beta at thr286 , a modification that induces nuclear cytoplasmic translocation of cyclin d1 leading to ubiquitin dependent proteolysis in the cytoplasm [ xref_bibr , xref_bibr ] .",pmc3317191,1,0.1,39,1,39.1
354,gsk-3beta,protein,,,,p49841,,,4ebp1,protein,,,uniprot,q13541,,,positive,i,phosphorylation,,cellosaurus:cvcl_8262 ++++ cellosaurus:cvcl_u325 ++++ cellosaurus:cvcl_0234,,,,nan,nan,"consistent with previous reports [ xref_bibr , xref_bibr ] , in the present study , we demonstrate that gsk-3beta directly phosphorylates 4ebp1 independent of rapamycin sensitivity to mtorc1 and continuously activates 4ebp1 and s6k , the mtorc1 downstream substrates to drive cell proliferation in rcc cell lines . ++++ according to shin et al. [ xref_bibr ] , gsk-3beta directly phosphorylates 4ebp1 at thr37/46 and inactivates 4ebp1 activity in breast cancer and normal cell lines , thereby increasing eif4e dependent protein synthesis and regulating cell proliferation . ++++ gsk-3beta could directly phosphorylate 4ebp1 and activate the mtorc1 downstream signaling cascades to enhance protein biosynthesis and cell proliferation in rcc cell lines independent of rapamycin sensitivity . ++++ according to shin et al. [ xref_bibr ] , gsk-3beta directly phosphorylates 4ebp1 at thr37/46 and inactivates 4ebp1 activity in breast cancer and normal cell lines , thereby increasing eif4e dependent protein synthesis and regulating cell proliferation . ++++ consistent with previous reports [ xref_bibr , xref_bibr ] , in the present study , we demonstrate that gsk-3beta directly phosphorylates 4ebp1 independent of rapamycin sensitivity to mtorc1 and continuously activates 4ebp1 and s6k , the mtorc1 downstream substrates to drive cell proliferation in rcc cell lines . ++++ gsk-3beta could directly phosphorylate 4ebp1 . ++++ gsk-3beta could directly phosphorylate 4ebp1 and activate the mtorc1 downstream signaling cascades to enhance protein biosynthesis and cell proliferation in rcc cell lines independent of rapamycin sensitivity .",pmc4936323,1,0.1,39,1,39.1
355,gsk-3beta,protein,,,,p49841,,,bax,protein,,,uniprot,q07812,,,positive,d,phosphorylation,,,cl:cl:0000083,,,nan,nan,bax phosphorylation by gsk-3beta stimulated the mitochondrial localization of bax .,pmc4102778,1,0.1,39,1,39.1
356,gsk-3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,d,phosphorylation,,,,,,nan,nan,"gsk-3beta can then phosphorylate beta-catenin on s33 , s37 and t41 .",pmc4102778,1,0.1,39,1,39.1
357,gsk-3beta,protein,,,,p49841,,,beta-catenin,protein,,,uniprot,p35222,,,positive,i,none,,cellosaurus:cvcl_4461,,,,nan,nan,"in turn , inactivation of gsk-3beta promoted beta-catenin stabilization and signaling [ xref_bibr ] .",pmc4102778,1,0.1,39,1,39.1
369,gsk3beta,protein,,,,p49841,,,gsk3alpha,protein,,,uniprot,p49840,,,negative,i,none,,uaz:cvcl_9115,cl:cl:2000042,,,nan,nan,"small interfering rna ( sirna )-mediated knockdown of gsk3alpha , gsk3beta or both were confirmed with western blotting . ++++ small interfering rna ( sirna )-mediated knockdown of gsk3alpha , gsk3beta or both were confirmed with western blotting .",pmc4496196,1,0.1,39,1,39.1
370,gsk3beta,protein,,,,p49841,,,lrp6,protein,,,uniprot,o75581,,,positive,d,phosphorylation,,,,,,nan,nan,"in presence of wnt , lrp6 is phosphorylated within the ppps/tp motifs by gsk3beta and multiple ck1 members , providing docking sites to bind axin1 and gsk3 , thereby sequestering both proteins away from the beta-catenin destruction complex .",pmc4687460,1,0.1,39,1,39.1
371,gsk3beta,protein,,,,p49841,nucleus,go:0005634,cyclin,protein,,,uniprot,p12004,nucleus,go:0005634,positive,d,phosphorylation,,,,,,nan,nan,"it appears to be dominant over mechanisms that promote nucleus export of cdk4 and d-type cyclins , including the gsk3beta dependent phosphorylation of cyclin d1 .",pmc1647274,1,0.1,39,1,39.1
372,gsk3beta,protein,,,,p49841,nucleus,go:0005634,cyclin,protein,,,uniprot,p12004,nucleus,go:0005634,positive,i,none,,,,,,nan,nan,"insulin and gsk3beta signaling induces cyclin d1 protein stability via sequestering cyclin d1 in the nucleus . ++++ we hypothesized that insulin stimulation and subsequent inactivation of gsk3beta allow cyclin d1 to form an active complex with cdk4 , promoting pgc-1alpha acetylation .",pmc4076706,1,0.1,39,1,39.1
403,ikkalpha,protein,,,,o15111,,,estrogen receptor,protein,,,uniprot,p03372,,,positive,d,phosphorylation,,,,,,nan,nan,"for example , ikkalpha phosphorylates both estrogen receptor alpha ( eralpha ) and co-activator src3 and enhances eralpha transcriptional activity while ikkbeta phosphorylates a tumor suppressor , tuberous sclerosis 1 ( tsc1 ) , and inhibits its function .",pmc3355968,1,0.1,39,1,39.1
405,ikkbeta,protein,,,,o14920,other,go:0005829,foxo3,protein,,,uniprot,o43524,other,go:0005829,positive,i,phosphorylation,,,,,,nan,nan,we found that ikkbeta directly phosphorylates foxo3 at s644 and induces its ubiquitination and degradation . ++++ we found that ikkbeta directly phosphorylates foxo3 at s644 and induces its ubiquitination and degradation .,pmc3355968,1,0.1,39,1,39.1
438,isoproterenol,chemical,,,,3779,,,beta2-adrenergic receptor,protein,,,uniprot,p07550,,,positive,i,none,,cellosaurus:cvcl_0033,cl:cl:0000127,,uberon:uberon:2005088,nan,nan,"isoproterenol induced transactivation of egfr in astrocytes was also shown to involve src dependent y845 phosphorylation ; in this case , nanomolar concentrations , but not micromolar concentrations , of isoproterenol activation of beta2-adrenergic receptor signaling are the trigger for this functional interaction , the astrocytic consequences of which are morphological differentiation and an increase in glial fibrillary acidic protein [ xref_bibr ] .",pmc3709701,1,0.1,39,1,39.1
441,kat5,protein,,,,q92993,,,ulk1,protein,,,uniprot,o75385,,,positive,d,acetylation,,,,,,nan,nan,"in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 . ++++ in conditions of serum deprivation , gsk3 activates autophagy through the phosphorylation and activation of the acetyltransferase kat5 and tip60 ( k [ lysine ] acetyltransferase 5 ) , which in turn acetylates and stimulates ulk1 .",pmc4091167,1,0.1,39,1,39.1
449,lck,protein,,,,p06239,,,runx3,protein,,,uniprot,q13761,,,positive,d,phosphorylation,,cellosaurus:cvcl_0434,,,,nan,nan,"the results revealed that fyn and lck also interact with and phosphorylate runx3 as shown by the coimmunoprecipitation and the induced band shift of runx3 ( xref_fig d ) , suggesting that runx3 could be a target of other tyrosine kinases .",pmc2843174,1,0.1,39,1,39.1
450,lefty2,protein,,,,o00292,,,nodal,protein,,,uniprot,q96s42,,,positive,i,none,,,,,uberon:uberon:2000088,nan,nan,"surprisingly , the nodal target lefty2 is not detected in mutant embryos .",pmc3771576,1,0.1,39,1,39.1
451,licl,chemical,,,,433294,,,axin,protein,,,uniprot,o15169,,,positive,i,none,,,,,uberon:uberon:0005569,nan,nan,licl also led to robust axin : apc2deltasamps colocalization ( xref_fig vs xref_fig ; quantified in xref_fig ) .,pmc4568445,1,0.1,39,1,39.1
452,lithium,chemical,,,,28486,,,gsk-3beta,protein,,,uniprot,p49841,,,negative,i,none,,cellosaurus:cvcl_4461,,,,nan,nan,the gsk-3 inhibitors sb-415286 and lithium as well as arsenic trioxide inactivated gsk-3beta in aml ( apl ) cells by inducing the phosphorylation of s9 on gsk-3beta [ xref_bibr ] .,pmc4102778,1,0.1,39,1,39.1
454,ly294002,chemical,,,,3973,,,cd4,protein,,,uniprot,p01730,,,negative,i,none,,cellosaurus:cvcl_d092,cl:cl:0000084,,,nan,nan,"ly294002 also inhibited notch signalling in primary human cd4 + t-cells transfected with p10xcbf1-luc and a notch1 intracellular domain expression plasmid ( data not shown ) , demonstrating that the effect of pi3k on notch is exerted downstream of notch cleavage .",pmc1403772,1,0.1,39,1,39.1
455,ly294002,chemical,,,,3973,,,notch1,protein,,,uniprot,p46531,,,negative,i,none,,cellosaurus:cvcl_d092,cl:cl:0000084,,,nan,nan,"ly294002 also inhibited notch signalling in primary human cd4 + t-cells transfected with p10xcbf1-luc and a notch1 intracellular domain expression plasmid ( data not shown ) , demonstrating that the effect of pi3k on notch is exerted downstream of notch cleavage .",pmc1403772,1,0.1,39,1,39.1
456,ly294002,chemical,,,,3973,,,p4ebp1,protein,,,uniprot,q13541,,,negative,i,none,,cellosaurus:cvcl_0234,cl:cl:1000497,,,nan,nan,"similar to rapamycin , ly294002 , a pi3k/akt/mtorc1 inhibitor , moderately attenuated p4ebp1 at thr70 and ser65 without apparent changes at thr37/46 phosphorylation . ++++ rapamycin and ly294002 sufficiently decreased ps6rp , but only moderately p4ebp1 .",pmc4936323,1,0.1,39,1,39.1
482,mst3,protein,,,,q9y6e0,other,go:0016020,rhoa,protein,,,uniprot,p61586,other,go:0016020,positive,d,phosphorylation,,,,,,nan,nan,"rhoa is also phosphorylated by ampkalpha1 mst3 kinase [ xref_bibr , xref_bibr ] .",pmc4729484,1,0.1,39,1,39.1
480,mnk1,protein,,,,q9bub5,,,eif4g,protein,,,uniprot,q04637,,,negative,i,none,,,,,,nan,nan,"currently , different inhibitors targeting eif4f are in clinical trials which block the activation of eif4e by mnk1 or prevent the association of eif4e with eif4g at initiation complex xref_bibr .",pmc4700468,1,0.1,39,1,39.1
477,mk2,protein,,,,p49137,,,hur,protein,,,uniprot,q15717,,,positive,d,phosphorylation,,,,,,nan,nan,"the effect of p38 upon hur translocation and binding to target mrnas appears to require the p38 downstream substrate mapkapk-2 ( mk2 ) , as shown in cells responding to taxanes or oxidants [ xref_bibr , xref_bibr ] , although mk2 does not appear to phosphorylate hur directly .",pmc2925474,1,0.1,39,1,39.1
476,mitf,protein,,,,o75030,,,usf1,protein,,,uniprot,p22415,,,positive,i,none,,,,,,nan,nan,"as in the case of foxo , the genes targeted by mitf and usf1 included both genes whose induction was inhibited ( atrogin-1 , ccng2 , gadd45a , hbp1 , hoxc5 and txnip ) and whose induction was unaffected by dominant negative p53 ( nr1d1 ) .",pmc3481126,1,0.1,39,1,39.1
388,hub,protein,,,,q12926,cytoplasm,go:0005737,foxo3a,protein,,,uniprot,o43524,cytoplasm,go:0005737,positive,i,none,,,,,,nan,nan,"the akt and foxo3a signaling hub has also been shown to be regulated by many other chemotherapy drugs , such as 18beta-glycyrrhetinic acid , isoflavone and paclitaxel .",pmc3734838,1,0.1,39,1,39.1
386,histone h1b,protein,,,,p10412,,,msx1,protein,,,uniprot,p28360,,,positive,i,none,,cellosaurus:cvcl_9771,,,,nan,nan,"for instance , mouse histone h1b is recruited to the myod promoter by msx1 homeoprotein and enhances msx1 activity in delaying the differentiation of progenitor cells into muscle .",pmc3330162,1,0.1,39,1,39.1
383,hepatocyte growth factor,protein,,,,p14210,,,sp-a,protein,,,uniprot,p48023,,,positive,i,none,,cellosaurus:cvcl_1561,cl:cl:0000082,,,nan,nan,hepatocyte growth factor has also been shown to upregulate the synthesis of sp-a in rat type ii cells [ xref_bibr ] .,pmc150512,1,0.1,39,1,39.1
548,nbr1,protein,,,,q14596,other,sl-0022,snca,protein,,,uniprot,p37840,other,sl-0022,positive,i,none,,,,,,nan,nan,"indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis . ++++ indeed , nbr1 knockdown decreases snca and alpha-synuclein aggregates in a cell model of parkinson disease , and sqstm1 overexpression enhances the formation of mutant sod1 ( superoxide dismutase 1 , soluble ) aggregates in a cell model of amyotrophic lateral sclerosis .",pmc4091167,1,0.1,39,1,39.1
373,gsk3beta,protein,,,,p49841,other,go:0005773,gak,protein,,,uniprot,o14976,other,go:0005773,positive,i,none,,cellosaurus:cvcl_0320,cl:cl:1000497,,,nan,nan,"sirna mediated down-regulation of gak , gsk3beta , rip2 and rip3 also did not induce formation of vacuoles ( data not shown ) .",pmc3154272,1,0.1,39,1,39.1
374,gsk3beta,protein,,,,p49841,other,go:0005829,runx2,protein,,,uniprot,q13950,other,go:0005829,negative,i,none,,cellosaurus:cvcl_4461,,,,nan,nan,"since akt phosphorylates gsk3beta at s9 causing its inactivation [ xref_bibr ] , we postulate that akt activation will result in gsk3beta inactivation and restoration of runx2 transcriptional activity .",pmc4513933,1,0.1,39,1,39.1
552,nodal,protein,,,,q96s42,,,lefty2,protein,,,uniprot,o00292,,,positive,i,none,,,,,uberon:uberon:2000088,nan,nan,"surprisingly , the nodal target lefty2 is not detected in mutant embryos .",pmc3771576,1,0.1,39,1,39.1
551,ngf,protein,,,,p01138,cytoplasm,go:0005737,cytochrome c,protein,,,uniprot,p99999,cytoplasm,go:0005737,positive,i,none,,,cl:cl:0011103,,,nan,nan,"for example , cytochrome c release induced by ngf withdrawal in sympathetic neurons is a reversible event , indicating that redistribution of cytochrome c into the cytosol does not always result in irreversible cell death in neurons ( martinou et al. 1999 ) .",pmc2185587,1,0.1,39,1,39.1
550,nfat5,protein,,,,o94916,,,cd24,protein,,,uniprot,p25063,,,positive,i,transcription,,,cl:cl:0000084,,,nan,nan,"for example , the cd24 promoter contains binding sites for sp-1 , which promotes transcription of cd24 in multiple sclerosis and nfat5 sites , which promote transcription of cd24 in t-cells in response to hypertonicity .",pmc4525067,1,0.1,39,1,39.1
375,gtpase activating protein,protein,,,,p20936,,,rheb,protein,,,uniprot,q15382,,,negative,i,none,,,,,,nan,nan,"the tsc heterodimer ( tsc1-tsc2 ) is a gtpase activating protein ( gap ) that inhibits the essential small gtpase rheb xref_bibr , xref_bibr . ++++ the tsc heterodimer ( tsc1-tsc2 ) is a gtpase activating protein ( gap ) that inhibits the essential small gtpase rheb xref_bibr , xref_bibr .",pmc2075366,1,0.1,39,1,39.1
547,nbr1,protein,,,,q14596,,,sqstm1,protein,,,uniprot,q13501,,,positive,i,none,,cellosaurus:cvcl_d943,,,,nan,nan,"expression of the 3 different forms of nbr1 ( wild type , nonphosphorylable , or phosphomimetic ) by electroporation in atg7 knockout mice induced the formation of nbr1 , ub , and sqstm1 positive speckles in a similar proportion , showing that ectopic nbr1 destabilized aggregates ( size > 1-mum diameter ) independently of its phosphorylation status to favor speckles ( size < 1-mum diameter ) ( xref_fig ; xref_supplementary ) .",pmc4091167,1,0.1,39,1,39.1
