,Element Name,Element Type,Element ID,Location,Location ID,Cell Line,Cell Type,Organism,Positive Reg Name,Positive Reg Type,Positive Reg ID,Positive Reg Location,Positive Reg Location ID,Negative Reg Name,Negative Reg Type,Negative Reg ID,Negative Reg Location,Negative Reg Location ID,Connection Type,Database Name,Mechanism,Paper ID,Evidence,Evidence Score,Match Score,Kind Score,Epistemic Value,Total Score
408,mcl-1 protein,protein,q07820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,twist1,protein,q15672,nan,nan,i,['nan'],['transcription'],['pmc3388235'],"['next , we investigated the mechanism by which knockdown of twist1 suppresses mcl-1 protein expression .']",1,0.1,40.0,1.0,40.1
572,p90rsk,protein family|protein complex,p90rsk,nan,nan,nan,nan,nan,cape,protein,o95347,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2206000'],"['the observation that cape inhibited the activation of nf-kappa b , p90rsk , and p53 leaves 3 possible explanations as to the mode of nf-kappa b inhibition by cape .']",1,0.1,40.0,1.0,40.1
573,pai-1,protein,p05121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,tgfbeta1,protein family,ipr003939,nan,nan,i,['nan'],['transcription'],['pmc3709701'],"['knockdown of egfr results in the decrease in tgfbeta1 induced expression of pai-1 , a major tgfbeta1 target that is required for the anti-apoptotic mechanism . ++++ tgfbeta1 induced expression of pai-1 in vascular smooth muscle cells , r22 , has also been shown to require the src phosphorylation of y845 of egfr [ xref_bibr ] .']",1,0.1,40.0,1.0,40.1
401,mcl-1,protein,q07820,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,twist1,protein,q15672,nan,nan,i,['nan'],['none'],['pmc3388235'],"['to understand how mcl-1 downregulation occurs in cells treated with twist1 sirna , we analyzed mcl-1 mrna expression using rt-pcr .']",1,0.1,40.0,1.0,40.1
392,lrp6,protein,o75581,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,cki,protein,p35790,nan,nan,i,['nan'],['phosphorylation'],['pmc4102778'],['cki phosphorylates and primes lrp6 on t1479 .'],1,0.1,40.0,1.0,40.1
519,p27,protein,p40305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,skp2,protein,q13309,nan,nan,i,['nan'],['none'],['pmc2652403'],"['in addition , an ubiquitin e3 ligase , the scf ( skp2 ) complex , mediates p27 ( kip1 ) ubiquitin dependent proteolysis .']",1,0.1,40.0,1.0,40.1
577,parp,protein family|protein complex,parp,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,gem,protein,p55040,nan,nan,i,['nan'],['none'],['pmc4159025'],"['comparing with 0.5 mum gem treatment , nsc109555 and gem treatment further increased the gem induced cleavage of parp ( xref_fig a ) . ++++ in addition , gem induced parp cleavage and caspase-3/7 activity were enhanced in mia paca-2 cells treated with chk2-sirna than in mia paca-2 cells treated with control-sirna ( xref_fig c and d ) . ++++ under this condition , nsc109555 did not induce parp cleavage , whereas gem induced significant amount of parp cleavage . ++++ comparing with 0.5 mum gem treatment , nsc109555 and gem treatment further increased the gem induced cleavage of parp ( xref_fig a ) .']",1,0.1,40.0,1.0,40.1
578,parp,protein family|protein complex,parp,nan,nan,nan,nan,nan,twist1,protein,q15672,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc3388235'],['twist1 suppression with sirnas induced a sensitization effect to cisplatin ( xref_fig ) and enhanced parp cleavage ( xref_fig ) .'],1,0.1,40.0,1.0,40.1
583,paxillin,protein,p49023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc2,protein family|protein complex,mtorc2,nan,nan,i,['nan'],['phosphorylation'],['pmc3291999'],"['mtorc2 is activated by growth factors , phosphorylates pkc-alpha , akt ( on ser473 ) and paxillin ( focal adhesion associated adaptor protein ) , and regulates the activity of the small gtpases rac and rho related to cell survival , migration and regulation of the actin cytoskeleton [ xref_bibr , xref_bibr , xref_bibr ] .']",1,0.1,40.0,1.0,40.1
353,hur,protein,q15717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mk2,protein,p49137,nan,nan,i,['nan'],['phosphorylation'],['pmc2925474'],"['the effect of p38 upon hur translocation and binding to target mrnas appears to require the p38 downstream substrate mapkapk-2 ( mk2 ) , as shown in cells responding to taxanes or oxidants [ xref_bibr , xref_bibr ] , although mk2 does not appear to phosphorylate hur directly .']",1,0.1,40.0,1.0,40.1
586,pdx-1,protein,o00330,nan,nan,nan,nan,nan,foxo1,protein,q12778.t,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['transcription'],['pmc2915986'],"['furthermore , adenovirus mediated foxo1 overexpression reduced the nuclear expression of pdx-1 , whereas repression of foxo1 by foxo1 specific small interfering rna retained the nuclear expression of pdx-1 under oxidative stress conditions .']",1,0.1,40.0,1.0,40.1
151,caspase-3,protein,p42574,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc4245943', 'pmc4245943']","['we found in etoposide treated dbc1 overexpressing cells a marked puma accumulation and cleavage of both parp-1 and caspase-3 in chk2-proficient cells , but not in chk2 deficient cells ( respectively , figure xref_fig and xref_fig , compare lanes 5 and 7 and lanes 7 and 8 ) .', 'curiously , we also found that chk2 silencing prevents puma induction and caspase-3 cleavage and that chk2 depletion alone can not affect etoposide induced apoptosis .']",2,10.0,20.0,1.0,40.0
71,atm,protein,q13315,nan,nan,nan,nan,nan,pp2a,protein,p67775,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['none', 'dephosphorylation']","['pmc2954851', 'pmc2954851']","['although pp2a was also found to negatively regulate atm , the effect on chk2 phosphorylation was atm independent [ xref_bibr ] .', 'pp2a was able to dephosphorylate atm s1981 , but not as efficiently as wip1 [ xref_bibr ] , described below .']",2,10.0,20.0,1.0,40.0
513,p21,protein,p38936,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,p53,protein,p04637,nan,nan,i,"['nan', 'nan', 'nan']","['transcription', 'none', 'amount']","['pmc3330162', 'pmc3556166', 'pmc3556166']","['predictably , transfection of wild type p53 activated p21 gene transcription , and the observed transactivation was evidently repressed by coexpression of wild type h1 .2 core complex ( xref_fig , p21 , assay 2 versus assay 6 ) .', 'finally , using our novel inducible p68 knockout mouse model , we show that p68 is required for p53 dependent induction of p21 in several , although not all , tissues in response to gamma irradiation and does not appear to be required for induction of pro apoptotic genes .', 'although there was little p53 induction in the liver there was a strong p53 dependent p21 induction in the control mice , which was absent in the mice lacking p68 , underscoring the requirement for p68 and indicating that only low levels of p53 induction are required to induce significant levels of p21 .']",3,10.0,10.0,1.0,40.0
536,p53,protein,p04637,nan,nan,nan,nan,nan,mdm2,protein,q00987,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan', 'nan']","['ubiquitination', 'none', 'decreaseamount']","['pmc3325598', 'pmc4171619', 'pmc4480747']","['these results indicate that p53 accumulation in akt cells results from both a reduction in mdm2 mediated p53 ubiquitination and degradation , plus enhanced p53 translation .', 'furthermore , our results indicate that p53 mut is degraded by mdm2 as nutlin3a treatment stabilizes protein levels both in the presence and absence of arf , implying that constitutive mdm2 activity in the absence of arf keeps p53 mut levels low . ++++ growing evidence suggests that since mdm2 can mediate degradation of p53 mut in normal tissue [ xref_bibr , xref_bibr ] the stabilization of p53 mut is not due to the lack of transcriptional activation of mdm2 .', 'in all the cell lines mdm2 transcripts were modestly reduced by pd0332991 , possibly reflecting the cdk4 inhibitor induced loss of p53 ( xref_supplementary ) .']",3,10.0,10.0,1.0,40.0
44,akt-1,protein,p31749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,pdk-2,protein,q15119,nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc3660063', 'pmc4102778']","['thus , mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr , xref_bibr ] .', 'mtorc2 can function as the elusive pdk-2 which phosphorylates akt-1 on s473 in response to growth factor stimulation [ xref_bibr ] .']",2,10.0,20.0,1.0,40.0
638,puma,protein,q96pg8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,chk2,protein,o96017,nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc4245943', 'pmc4245943']","['we found in etoposide treated dbc1 overexpressing cells a marked puma accumulation and cleavage of both parp-1 and caspase-3 in chk2-proficient cells , but not in chk2 deficient cells ( respectively , figure xref_fig and xref_fig , compare lanes 5 and 7 and lanes 7 and 8 ) .', 'curiously , we also found that chk2 silencing prevents puma induction and caspase-3 cleavage and that chk2 depletion alone can not affect etoposide induced apoptosis .']",2,10.0,20.0,1.0,40.0
197,chk1,protein,o14757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atm,protein,q13315,nan,nan,i,"['nan', 'nan', 'nan']","['none', 'phosphorylation', 'phosphorylation']","['pmc2925474', 'pmc2925474', 'pmc2925474']","['the transducer proteins include the kinases atm and atm- and rad3 related ( atr ) ; atm and atr phosphorylates and thereby activates the checkpoint kinases chk1 and chk2 , which control hur cytoplasmic abundance and rna binding , respectively .', 'during ddr such as that resulting from exposure to uv , oxidants , or ir , chk1 is phosphorylated by atm and atr at serine ( s ) 317 and s345 [ xref_bibr ] .', 'during ddr such as that resulting from exposure to uv , oxidants , or ir , chk1 is phosphorylated by atm and atr at serine ( s ) 317 and s345 [ xref_bibr ] .']",3,10.0,1.0,1.0,31.0
541,p53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,atm,protein,q13315,nan,nan,i,"['nan', 'nan', 'nan']","['phosphorylation', 'none', 'phosphorylation']","['pmc2954851', 'pmc4296918', 'pmc4296918']","['atm , atr , and dna-pk phosphorylate p53 on s15 , while chk1 and chk2 phosphorylate p53 on s20 which stabilize p53 by preventing binding to mdm2 [ xref_bibr - xref_bibr ] .', 'in the second , atm phosphorylates the serine/threonine kinase receptor associated protein strap , a p53 cofactor , promoting its nuclear localization , whereas strap phosphorylation by chk2 augments its stability , inducing a p53 dependent g2/m arrest .', 'after dna damage , p53 is phosphorylated by atm , an event that displaces mdm2 and allows p53 to accumulate in the nucleus where it can perform its function as transcription factor . ++++ another mechanism involves the phosphorylation of p53 by atm and chk2 , which stabilizes and activates p53 .']",3,10.0,1.0,1.0,31.0
708,s6k1,protein,p23443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtor,protein,p42345,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc2868031', 'pmc4258317']","['recently we have demonstrated that rapamycin inhibits f-action reorganization and cell motility by inhibition of mtor mediated s6k1 and 4e-bp1/eif4e pathways xref_bibr , xref_bibr .', 'mtor kinase phosphorylates s6k1 at t389 which is the hydrophobic motif ( hm ) phosphorylation site [ xref_bibr , xref_bibr ] followed by the pdk1 mediated phosphorylation at t229 present in the activation loop ( al ) which leads to full activation of s6k1 [ xref_bibr ] .']",2,10.0,10.0,1.0,30.0
709,s6k1,protein,p23443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc3291999', 'pmc4720880']","['distinct from rapamycin analogues , these molecules block both mtorc1 dependent phosphorylation of s6k1 and mtorc2 dependent phosphorylation of the akt ser473 residue .', 'mtorc1 phosphorylates two main substrates , ribosomal protein s6 kinase 1 ( s6k1 ) and eukaryotic initiation factor 4e binding protein 1 ( 4e-bp1 ) .']",2,10.0,10.0,1.0,30.0
460,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,tsc2,protein,p49815,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc3660063', 'pmc4102778']","[""lkb1 is an upstream activator of 5 ' amp activated protein kinase ( ampk ) which activates tsc2 that negatively regulates mtorc1 [ xref_bibr , xref_bibr ] ."", 'this has a pro proliferative effect as mtorc1 is not suppressed by tsc2 .']",2,10.0,10.0,1.0,30.0
210,chk2,protein,o96017,nan,nan,nan,nan,nan,pp2a,protein,p67775,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['phosphorylation'],['pmc2954851'],['pp2a negatively regulates chk2 phosphorylation at multiple sites including t68 as well as its kinase activity [ xref_bibr ] . ++++ inhibition of pp2a using okadaic acid increased the phosphorylation of chk2 .'],1,10.0,20.0,1.0,30.0
426,mek2,protein,p36507,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,b-raf,protein,p15056,nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc1289294', 'pmc1289294']","['b-raf phosphorylates mek1 and mek2 on ser217 and ser221 , which activates it to dual phosphorylate erks , at thr202 and tyr204 for human erk1 and thr185 and tyr187 for human erk2 [ xref_bibr , xref_bibr ] .', 'b-raf phosphorylates mek1 and mek2 on ser217 and ser221 , which activates it to dual phosphorylate erks , at thr202 and tyr204 for human erk1 and thr185 and tyr187 for human erk2 [ xref_bibr , xref_bibr ] .']",2,10.0,10.0,1.0,30.0
420,mdm2,protein,q00987,nan,nan,nan,nan,nan,pten,protein,p60484,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2652403'],['the ability of pten to inhibit the nuclear entry of mdm2 increases the cellular content and transactivation of the p53 tumor suppressor protein .'],1,10.0,20.0,1.0,30.0
419,mdm2,protein,q00987,nan,nan,nan,nan,nan,pp2a,protein,p67775,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['dephosphorylation'],['pmc2954851'],"['indeed , wip1 , but not pp2a , dephosphorylated mdm2 at s395 , which is an atm phosphorylation site [ xref_bibr , xref_bibr ] .']",1,10.0,20.0,1.0,30.0
624,pras40,protein,q96b36,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,akt,protein family|protein complex,akt,nan,nan,i,"['nan', 'nan']","['phosphorylation', 'phosphorylation']","['pmc4102778', 'pmc4216640']","['when pras40 is phosphorylated by akt , it can not suppress mtorc1 signalling [ xref_bibr , xref_bibr , xref_bibr , xref_bibr , xref_bibr - xref_bibr ] .', 'our findings indicate that dual phosphorylation of pras40 by akt and mtorc1 promotes formation of a nuclear specific pras40- and rpl11 containing complex distinct from mtorc1 that inhibits the rpl11-hdm2-p53 pathway and thereby suppresses induction of senescence .']",2,10.0,10.0,1.0,30.0
410,mdm2,protein,q00987,nan,nan,nan,nan,nan,arf,protein,q8n726,nan,nan,nan,nan,nan,nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc4171619', 'pmc4211374']","['arf has been reported to promote p53 stability by sequestering mdm2 to the nucleolus [ xref_bibr , xref_bibr ] , whereas others have reported that nucleoplasmic arf suppresses mdm2 activity [ xref_bibr - xref_bibr , xref_bibr ] . ++++ although arf has long been recognized as an inhibitor of mdm2 [ xref_bibr , xref_bibr ] , debate exists regarding the cellular location and mechanism of arf mediated mdm2 inhibition . ++++ given that arf has been proposed to inhibit mdm2 in the nucleoplasm and nucleolar localization of arf protects it from degradation , a conundrum exists regarding the mechanism that allows npm to restrict arf nucleolar accumulation and thereby allow mdm2 inhibition [ xref_bibr , xref_bibr - xref_bibr ] in this article we identify that akt regulates both arf stability and localization at the nucleolus . ++++ this in turn promotes arf mediated inhibition of mdm2 in the nucleoplasm .', '20 arf is also induced by oncogenic stress and inhibits mdm2 , thereby activating p53 and p21 waf1 and cip1 .']",2,10.0,10.0,1.0,30.0
458,mtorc1,protein family|protein complex,mtorc1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,wnt,protein family|protein complex,wnt,nan,nan,i,['nan'],['none'],['pmc4102778'],['wnt signaling can induce mtorc1 activity by preventing the inhibitory effects that gsk-3 has on mtorc activity .'],1,10.0,20.0,1.0,30.0
530,p38,protein family|protein complex,p38,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,src,protein family|protein complex,src.p,nan,nan,i,['nan'],['phosphorylation'],['pmc4624070'],"['inhibition of src completely blocked ep2 induced p38 phosphorylation and overexpression of src increased the level of p38 phosphorylation , indicating that src is upstream kinase for ep2 induced p38 phosphorylation .']",1,10.0,20.0,1.0,30.0
788,tsc2,protein,p49815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,ampk,protein family|protein complex,ampk,nan,nan,i,"['nan', 'nan']","['none', 'phosphorylation']","['pmc3660063', 'pmc3837323']","[""lkb1 is an upstream activator of 5 ' amp activated protein kinase ( ampk ) which activates tsc2 that negatively regulates mtorc1 [ xref_bibr , xref_bibr ] ."", 'low energy levels ( high amp : atp ratio ) activate ampk which then phosphorylates tsc2 on ser 1345 .']",2,10.0,10.0,1.0,30.0
553,p53,protein,p04637,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mtorc1,protein family|protein complex,mtorc1,nan,nan,i,['nan'],['none'],['pmc4381605'],"['while there is evidence that dna damage eventually leads to mtorc1 inhibition through p53 dependent mechanisms [ xref_bibr , xref_bibr ] , there are also an increasing number of reports demonstrating that mtorc1 positively regulates p53 , [ xref_bibr - xref_bibr ] and that both mtorc1 and mtorc2 pathways are activated following dna damage [ xref_bibr , xref_bibr - xref_bibr ] .']",1,10.0,20.0,1.0,30.0
559,p53,protein,p04637,nan,nan,nan,nan,nan,pp2a,protein,p67775,nan,nan,nan,nan,nan,nan,nan,i,['nan'],['none'],['pmc2954851'],"['inhibition of pp1 , but not pp2a , with okadaic acid induced the p53 target bax and , consequently , apoptosis in rabbit lens epithelial cells [ xref_bibr ] . ++++ in addition to being regulated by mdm2 , p53 is also negatively regulated through direct dephosphorylation by pp1 and pp2a .']",1,10.0,20.0,1.0,30.0
268,erk,protein family|protein complex,erk,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mek,protein family|protein complex,mek,nan,nan,i,"['nan', 'nan']","['none', 'none']","['pmc2169466', 'pmc2683723']","['however , in our system it is unlikely that dephosphorylation of erk is upregulated in suspended cells , as erk activation mediated by active versions of either raf or mek was unaltered in suspension versus adherent conditions .', 'likewise , in the absence of evidence for a distributed mechanism of erk kinase ( mek ) activation by raf , we use a simplified , one-step description , whereas a distributed mechanism of erk activation by mek and deactivation by mkp3 is described as a two-step process .']",2,10.0,10.0,1.0,30.0
